"","year","city","state","age","hardness","ph","infrate","typhoid_rate","np_tub_rate","mom_rate","population","precipitation","temperature","lead","foreign_share"
"15",1900,"Battle Creek","MI",29.7222213745117,140,8.39999961853027,0.15675675868988,0.0540540553629398,0.0432432442903519,0.2054053992033,185,2.61005115509033,44.5486831665039,1,0.116161614656448
"16",1900,"Bay City","MI",23.3663005828857,96,8,0.336956530809402,0.0434782616794109,0.0108695654198527,0.155797094106674,276,2.61005115509033,44.5486831665039,1,0.24542124569416
"17",1900,"Bayonne","NJ",22.7442455291748,73,7.5,0.577981650829315,0.0244648326188326,0.0183486230671406,0.198776751756668,327,3.75226616859436,52.1902046203613,1,0.319693088531494
"18",1900,"Biddeford","ME",25.0923919677734,9,6.90000009536743,0.751552820205688,0.0931676998734474,0.0186335407197475,0.192546591162682,161,3.58091378211975,41.250732421875,0,0.494565218687057
"19",1900,"Binghampton","NY",29.2317886352539,120,8.19999980926514,0.275252521038055,0.0404040403664112,0.0101010100916028,0.194444447755814,396,3.27873539924622,45.2679100036621,0,0.123620308935642
"20",1900,"Boston","MA",28.4754180908203,21,6.5,0.42564195394516,0.0240727532655001,0.0385164059698582,0.215584874153137,5608,3.61384510993958,47.7241973876953,1,0.363319396972656
"21",1900,"Bridgeport","CT",27.5508098602295,28,6.69999980926514,0.434414654970169,0.019746121019125,0.0211565587669611,0.203102961182594,709,3.80274844169617,48.5241241455078,1,0.300441831350327
"22",1900,"Brockton","MA",26.6659927368164,21,6.5,0.280000001192093,0.0500000007450581,0.025000000372529,0.25,400,3.61384510993958,47.7241973876953,0,0.246963560581207
"23",1900,"Buffalo","NY",25.589527130127,140,8.19999980926514,0.391427755355835,0.0235594660043716,0.0212886743247509,0.192449614405632,3523,3.27873539924622,45.2679100036621,1,0.299831092357635
"24",1900,"Burlington","IA",31.2009563446045,200,8.19999980926514,0.193965524435043,0.0560344830155373,0.00431034481152892,0.185344830155373,232,2.69608926773071,47.6700286865234,1,0.205741629004478
"25",1900,"Burlington","VT",28.799144744873,59,7.59999990463257,0.467741936445236,0.0376344099640846,0.0268817208707333,0.268817216157913,186,3.4193639755249,42.5419578552246,0,0.277777791023254
"26",1900,"Cambridge","MA",27.527027130127,21,6.5,0.401960790157318,0.0174291934818029,0.0206971671432257,0.228758171200752,918,3.61384510993958,47.7241973876953,0,0.324324309825897
"27",1900,"Camden","NJ",27.0181064605713,148,7.59999990463257,0.463768124580383,0.01317523047328,0.015810277312994,0.167325422167778,759,3.75226616859436,52.1902046203613,1,0.110027857124805
"28",1900,"Canton","OH",27.831579208374,112,7.59999990463257,0.300653606653214,0.0294117648154497,0.00980392191559076,0.176470592617989,306,3.19353795051575,50.7355270385742,0,0.112280704081059
"29",1900,"Charleston","SC",24.8344593048096,29,6.80000019073486,0.799283146858215,0.132616490125656,0.00716845877468586,0.216845884919167,558,3.98603081703186,62.6687126159668,1,0.033783782273531
"30",1900,"Chelsea","MA",26.3079090118408,21,6.5,0.408823519945145,0.0205882359296083,0.0117647061124444,0.170588240027428,340,3.61384510993958,47.7241973876953,1,0.378531068563461
"31",1900,"Chicago","IL",25.954553604126,258,7.69999980926514,0.320400357246399,0.0211362969130278,0.0188401527702808,0.194053575396538,16985,3.16118431091309,51.9522666931152,1,0.345488280057907
"32",1900,"Chicopee","MA",28.8439712524414,11,6.40000009536743,0.832460761070251,0.0314136110246181,0.0314136110246181,0.130890056490898,191,3.61384510993958,47.7241973876953,1,0.248226955533028
"33",1900,"Chillicothe","OH",28.8852462768555,362,7.5,0.232558146119118,0.0697674453258514,0,0.232558146119118,129,3.19353795051575,50.7355270385742,1,0.0655737668275833
"34",1900,"Cincinnati","OH",27.0936908721924,112,7.59999990463257,0.295796245336533,0.0389690101146698,0.0217858236283064,0.206198215484619,3259,3.19353795051575,50.7355270385742,1,0.176139906048775
"35",1900,"Cleveland","OH",26.038890838623,125,8,0.455069422721863,0.0568509288132191,0.00550170289352536,0.182080164551735,3817,3.19353795051575,50.7355270385742,1,0.334511816501617
"36",1900,"Columbus","OH",27.7414627075195,127,8.10000038146973,0.211155384778976,0.0533864535391331,0.0199203193187714,0.207171320915222,1255,3.19353795051575,50.7355270385742,1,0.101626016199589
"37",1900,"Concord","NH",31.9895286560059,11,6.30000019073486,0.265306115150452,0.00510204071179032,0,0.168367341160774,196,3.58328223228455,43.2948837280273,0,0.188481673598289
"38",1900,"Covington","KY",26.4411773681641,362,7.5,0.321678310632706,0.0442890450358391,0.0116550112143159,0.205128207802773,429,3.95681285858154,55.778434753418,1,0.135746613144875
"39",1900,"Dayton","OH",26.9511108398438,362,7.5,0.298944890499115,0.0351699888706207,0.0246189925819635,0.214536935091019,853,3.19353795051575,50.7355270385742,1,0.0977777764201164
"40",1900,"Denver","CO",29.356876373291,102,8,0.283258587121964,0.0403587445616722,0.0224215239286423,0.218983560800552,1338,1.32117688655853,44.9744873046875,1,0.164312273263931
"41",1900,"Detroit","MI",25.961763381958,269,8,0.462373107671738,0.028351416811347,0.0178508926182985,0.205460280179977,2857,2.61005115509033,44.5486831665039,1,0.352559953927994
"42",1900,"Elizabeth","NJ",25.8155174255371,73,7.5,0.566218793392181,0.0115163149312139,0.036468330770731,0.191938579082489,521,3.75226616859436,52.1902046203613,0,0.289655178785324
"43",1900,"Elmira","NY",29.2686557769775,120,8.19999980926514,0.207865163683891,0.0449438206851482,0.0112359551712871,0.199438199400902,356,3.27873539924622,45.2679100036621,0,0.151741296052933
"44",1900,"Erie","PA",26.0604400634766,140,8.19999980926514,0.36053130030632,0.0379506647586823,0.0132827321067452,0.193548381328583,527,3.35094308853149,48.971492767334,0,0.23260073363781
"45",1900,"Evansville","IN",27.2201671600342,138,7.5,0.313559323549271,0.0491525419056416,0.01355932187289,0.210169494152069,590,3.36581873893738,51.8216361999512,0,0.0722689107060432
"46",1900,"Everett","MA",26.9375,21,6.5,0.419753074645996,0.0205761324614286,0.0123456791043282,0.230452671647072,243,3.61384510993958,47.7241973876953,1,0.275000005960464
"47",1900,"Fall River","MA",25.3219432830811,2,5.69999980926514,0.844465672969818,0.0276717562228441,0.0219465643167496,0.187977105379105,1048,3.61384510993958,47.7241973876953,1,0.478417277336121
"48",1900,"Fitchburgh","MA",25.6605167388916,30,6.40000009536743,0.495238095521927,0.0317460335791111,0.00952380988746881,0.152380958199501,315,3.61384510993958,47.7241973876953,0,0.387453883886337
"49",1900,"Flint","MI",28.3309860229492,96,8,0.145038172602654,0.0229007638990879,0.00763358781114221,0.259541988372803,131,2.61005115509033,44.5486831665039,0,0.225352108478546
"50",1900,"Gloucester","MA",26.3318958282471,21,6.5,0.295019149780273,0.00383141753263772,0.0153256701305509,0.137931033968925,261,3.61384510993958,47.7241973876953,0,0.336206883192062
"51",1900,"Grand Rapids","MI",27.8174686431885,140,8.39999961853027,0.270857155323029,0.0308571420609951,0.0160000007599592,0.202285706996918,875,2.61005115509033,44.5486831665039,1,0.238521829247475
"52",1900,"Green Bay","WI",26.6195659637451,258,7.69999980926514,0.419354826211929,0.0376344099640846,0.0107526881620288,0.155913978815079,186,2.61722230911255,43.0478057861328,0,0.255434781312943
"53",1900,"Hamilton","OH",27.6748962402344,362,7.5,0.355648547410965,0.0251046027988195,0.0292887035757303,0.154811710119247,239,3.19353795051575,50.7355270385742,1,0.123456791043282
"54",1900,"Harrisburg","PA",28.8709011077881,145,8,0.34730538725853,0.0499002002179623,0.00598802417516708,0.187624752521515,501,3.35094308853149,48.971492767334,1,0.0901639312505722
"55",1900,"Hartford","CT",30.2471256256104,50,6.5,0.367167919874191,0.0526315793395042,0.0137844607234001,0.210526317358017,798,3.80274844169617,48.5241241455078,0,0.266666680574417
"56",1900,"Haverhill","MA",28.3851680755615,30,6.40000009536743,0.28840970993042,0.0161725059151649,0.0323450118303299,0.210242584347725,371,3.61384510993958,47.7241973876953,1,0.210526317358017
"57",1900,"Hazleton","PA",23.3203887939453,111,7.30000019073486,0.478873252868652,0.0281690135598183,0,0.211267605423927,142,3.35094308853149,48.971492767334,1,0.233009710907936
"58",1900,"Hoboken","NJ",26.128812789917,95,7.30000019073486,0.497470498085022,0.0168634057044983,0.0337268114089966,0.215851604938507,593,3.75226616859436,52.1902046203613,1,0.3864406645298
"59",1900,"Holyoke","MA",25.2884616851807,11,6.40000009536743,0.647702395915985,0.0306345727294683,0.0218818373978138,0.140043765306473,457,3.61384510993958,47.7241973876953,1,0.30448716878891
"60",1900,"Indianapolis","IN",28.9402618408203,64,8.10000038146973,0.321703135967255,0.0413956232368946,0.0118273207917809,0.197516262531281,1691,3.36581873893738,51.8216361999512,1,0.0920970737934113
"61",1900,"Jackson","MI",29.9879035949707,269,8,0.147410362958908,0.0677290856838226,0.0119521915912628,0.187251001596451,251,2.61005115509033,44.5486831665039,1,0.133064523339272
"62",1900,"Jacksonville","FL",24.5169811248779,248,7.5,0.609154939651489,0.035211268812418,0.017605634406209,0.211267605423927,284,4.5017032623291,70.6228103637695,0,0.00377358496189117
"63",1900,"Johnstown","PA",24.8349208831787,111,7.30000019073486,0.571030616760254,0.130919218063354,0.0167130921036005,0.136490255594254,359,3.35094308853149,48.971492767334,1,0.152380958199501
"64",1900,"Kalamazoo","MI",29.885461807251,140,8.39999961853027,0.282786875963211,0.0368852466344833,0.0245901644229889,0.209016397595406,244,2.61005115509033,44.5486831665039,1,0.1585903018713
"65",1900,"Kansas City","MO",28.3387088775635,261,8.19999980926514,0.301160663366318,0.0354306660592556,0.00855222996324301,0.217470988631248,1637,3.41704678535461,54.6456146240234,0,0.114695340394974
"66",1900,"Kingston","NY",29.2537879943848,43,7.30000019073486,0.367346942424774,0.0122448978945613,0.0081632649526,0.191836729645729,245,3.27873539924622,45.2679100036621,1,0.125
"67",1900,"Lancaster","PA",27.1397590637207,195,7.80000019073486,0.371980667114258,0.0434782616794109,0.0338164232671261,0.185990333557129,414,3.35094308853149,48.971492767334,1,0.0795180723071098
"68",1900,"Lansing","MI",30.9515151977539,412,7,0.207317069172859,0.0731707289814949,0.00609756074845791,0.14634145796299,164,2.61005115509033,44.5486831665039,1,0.109090909361839
"69",1900,"Lawrence","MA",26.5984382629395,21,6.5,0.639999985694885,0.0192000009119511,0.0143999997526407,0.216000005602837,625,3.61384510993958,47.7241973876953,1,0.385937511920929
"70",1900,"Leavenworth","KS",30.8999996185303,294,8.10000038146973,0.352656990289688,0.028985507786274,0.00483091780915856,0.149758458137512,207,2.29677629470825,54.26220703125,1,0.135294124484062
"71",1900,"Lima","OH",25.9724769592285,362,7.5,0.465437799692154,0.0737327188253403,0.0138248847797513,0.193548381328583,217,3.19353795051575,50.7355270385742,1,0.06880734115839
"72",1900,"Lincoln","NE",25.8666667938232,240,7.80000019073486,0.182044893503189,0.00997506268322468,0.0124688278883696,0.211970075964928,401,1.90323829650879,48.7749252319336,1,0.142528742551804
"73",1900,"Lockport","NY",31.4285717010498,140,8.19999980926514,0.206060603260994,0.0242424234747887,0.0121212117373943,0.230303034186363,165,3.27873539924622,45.2679100036621,0,0.216748774051666
"74",1900,"Los Angeles","CA",29.6602039337158,69,7.90000009536743,0.2548828125,0.0380859375,0.0283203125,0.1953125,1024,1.85030698776245,59.0261688232422,1,0.185714289546013
"75",1900,"Louisville","KY",27.1741008758545,138,7.5,0.310698568820953,0.0639960914850235,0.0205178316682577,0.221787989139557,2047,3.95681285858154,55.778434753418,1,0.0896882489323616
"76",1900,"Lowell","MA",28.5970764160156,30,6.40000009536743,0.551106452941895,0.0179135929793119,0.0189673341810703,0.211801901459694,949,3.61384510993958,47.7241973876953,1,0.422755748033524
"77",1900,"Lynchburg","VA",22.7583332061768,70,7.59999990463257,0.611702144145966,0.122340425848961,0.0319148935377598,0.143617019057274,188,3.55766820907593,55.2040214538574,1,0
"78",1900,"Lynn","MA",30.115873336792,21,6.5,0.340145975351334,0.018978102132678,0.0262773726135492,0.182481750845909,685,3.61384510993958,47.7241973876953,0,0.269841283559799
"79",1900,"Madison","WI",25.6800003051758,258,7.69999980926514,0.141361251473427,0.00523560214787722,0.00523560214787722,0.162303671240807,191,2.61722230911255,43.0478057861328,1,0.186666667461395
"80",1900,"Malden","MA",29.7162170410156,21,6.5,0.354166656732559,0.020833333954215,0.00595238106325269,0.244047611951828,336,3.61384510993958,47.7241973876953,1,0.232432425022125
"81",1900,"Manchester","NH",28.117525100708,11,6.30000019073486,0.632688939571381,0.0158172231167555,0.031634446233511,0.175746917724609,569,3.58328223228455,43.2948837280273,1,0.420618563890457
"82",1900,"McKeesport","PA",23.7079887390137,111,7.30000019073486,0.616959035396576,0.070175439119339,0.00877192988991737,0.187134504318237,342,3.35094308853149,48.971492767334,1,0.267217636108398
"83",1900,"Medford","MA",31.663158416748,21,6.5,0.324175834655762,0.0274725276976824,0.0109890112653375,0.197802200913429,182,3.61384510993958,47.7241973876953,0,0.315789461135864
"84",1900,"Memphis","TN",25.9438533782959,47,6.40000009536743,0.297165215015411,0.0478983372449875,0.0136852394789457,0.205278590321541,1023,4.34157180786133,57.9598693847656,1,0.0629235208034515
"85",1900,"Meriden","CT",25.1442623138428,50,6.5,0.330578505992889,0.0289256200194359,0.0123966941609979,0.214876025915146,242,3.80274844169617,48.5241241455078,0,0.350819677114487
"86",1900,"Milwaukee","WI",24.9134693145752,258,7.69999980926514,0.477742731571198,0.0122677879408002,0.0126182967796922,0.175254121422768,2853,2.61722230911255,43.0478057861328,1,0.30267921090126
"87",1900,"Minneapolis","MN",26.6087341308594,175,8.10000038146973,0.222496300935745,0.0414405539631844,0.029107054695487,0.231376424431801,2027,2.18033623695374,40.8112564086914,1,0.309770375490189
"88",1900,"Mobile","AL",29.3374996185303,161,8,0.578125,0.0833333358168602,0.0234375,0.21875,384,4.48610401153564,63.3244895935059,0,0.0700000002980232
"89",1900,"Montclair","NJ",28.576530456543,280,7.69999980926514,0.568345308303833,0.0287769790738821,0.0503597110509872,0.323741018772125,139,3.75226616859436,52.1902046203613,1,0.193877547979355
"90",1900,"Mount Vernon","NY",24.4224605560303,110,7.09999990463257,0.636792480945587,0.00471698120236397,0.0188679248094559,0.183962270617485,212,3.27873539924622,45.2679100036621,0,0.139037430286407
"91",1900,"Muskegon","MI",27.0521335601807,140,8.39999961853027,0.375,0.0144230769947171,0.0240384619683027,0.192307695746422,208,2.61005115509033,44.5486831665039,0,0.298578202724457
"92",1900,"Nashua","NH",25.9822216033936,30,6.40000009536743,0.554621875286102,0.00420168088749051,0.0210084039717913,0.16806723177433,238,3.58328223228455,43.2948837280273,0,0.519999980926514
"93",1900,"Nashville","TN",26.3940143585205,90,7.5,0.445544540882111,0.0495049506425858,0.0408415831625462,0.178217828273773,808,4.34157180786133,57.9598693847656,1,0.0286783035844564
"94",1900,"New Bedford","MA",27.6707019805908,2,5.69999980926514,0.697115361690521,0.0400641039013863,0.0192307699471712,0.272435903549194,624,3.61384510993958,47.7241973876953,1,0.354721546173096
"95",1900,"New Britain","CT",23.5381679534912,50,6.5,0.706563711166382,0.0154440151527524,0.0193050187081099,0.162162154912949,259,3.80274844169617,48.5241241455078,1,0.316793888807297
"96",1900,"New Brunswick","NJ",29.1515159606934,73,7.5,0.444999992847443,0.0199999995529652,0.0149999996647239,0.219999998807907,200,3.75226616859436,52.1902046203613,1,0.136363640427589
"97",1900,"Newcastle","PA",24.6986293792725,111,7.30000019073486,0.356890469789505,0.137809187173843,0.00706713786348701,0.15194346010685,283,3.35094308853149,48.971492767334,1,0.100456617772579
"98",1900,"New Haven","CT",27.3592510223389,50,7.09999990463257,0.418518513441086,0.025000000372529,0.025000000372529,0.174999997019768,1080,3.80274844169617,48.5241241455078,0,0.268700778484344
"99",1900,"New London","CT",28.6042785644531,50,7.09999990463257,0.451428562402725,0.0171428564935923,0,0.257142871618271,175,3.80274844169617,48.5241241455078,1,0.240641713142395
"100",1900,"New Orleans","LA",25.8400974273682,161,8,0.45315220952034,0.0525949150323868,0.0264716129750013,0.199582025408745,2871,4.75405693054199,66.6077499389648,1,0.100242801010609
"101",1900,"New Rochelle","NY",25.8187923431396,110,7.09999990463257,0.414965987205505,0.00680272094905376,0.0204081628471613,0.183673471212387,147,3.27873539924622,45.2679100036621,1,0.234899327158928
"102",1900,"New York","NY",26.0219974517822,95,7.30000019073486,0.483968526124954,0.020433384925127,0.031377762556076,0.201306685805321,34355.5390625,3.27873539924622,45.2679100036621,1,0.37296861410141
"103",1900,"Newark","NJ",26.5295028686523,280,7.69999980926514,0.460569113492966,0.0211382117122412,0.0292682927101851,0.210975617170334,2460,3.75226616859436,52.1902046203613,1,0.29076087474823
"104",1900,"Newark","OH",26.9375,112,7.59999990463257,0.348066300153732,0.0607734806835651,0.0276243090629578,0.154696136713028,181,3.19353795051575,50.7355270385742,0,0.0750000029802322
"105",1900,"Newburgh","NY",31.9390239715576,110,7.09999990463257,0.401606440544128,0.0441767051815987,0.0120481923222542,0.132530122995377,249,3.27873539924622,45.2679100036621,1,0.170731708407402
"106",1900,"Newburyport","MA",32.9391899108887,30,6.40000009536743,0.270833343267441,0.0416666679084301,0.0347222238779068,0.173611104488373,144,3.61384510993958,47.7241973876953,0,0.182432428002357
"107",1900,"Newport","KY",28.986665725708,362,7.5,0.388692587614059,0.0600706711411476,0.0318021215498447,0.176678448915482,283,3.95681285858154,55.778434753418,1,0.200000002980232
"108",1900,"Newport","RI",29.2988929748535,60,6.5,0.415178567171097,0.0892857164144516,0.0178571436554193,0.258928567171097,224,3.64639616012573,49.4468574523926,0,0.250922501087189
"109",1900,"Newton","MA",27.5324325561523,21,6.5,0.334328353404999,0.0268656723201275,0.0208955220878124,0.247761189937592,335,3.61384510993958,47.7241973876953,1,0.321621626615524
"110",1900,"Niagara Falls","NY",24.7311325073242,140,8.19999980926514,0.402061849832535,0.108247421681881,0,0.22164948284626,194,3.27873539924622,45.2679100036621,1,0.259433954954147
"111",1900,"Norfolk","VA",26.7524566650391,45,6.80000019073486,0.748927056789398,0.0793991386890411,0.0300429183989763,0.227467805147171,466,3.55766820907593,55.2040214538574,1,0.0530451871454716
"112",1900,"Norristown","PA",31.3004703521729,148,7.59999990463257,0.252252250909805,0.045045044273138,0.022522522136569,0.184684678912163,222,3.35094308853149,48.971492767334,1,0.16431924700737
"113",1900,"Northampton","MA",30.7083339691162,11,6.40000009536743,0.397849470376968,0.0430107526481152,0.0161290317773819,0.274193555116653,186,3.61384510993958,47.7241973876953,0,0.286458343267441
"114",1900,"Norwich","CT",32.7575759887695,50,6.5,0.529069781303406,0.0406976751983166,0.00581395346671343,0.261627912521362,172,3.80274844169617,48.5241241455078,1,0.30303031206131
"115",1900,"Oakland","CA",28.9200000762939,26,8.89999961853027,0.168908819556236,0.0239162929356098,0.0328849032521248,0.195814654231071,669,1.85030698776245,59.0261688232422,0,0.253846168518066
"116",1900,"Omaha","NE",27.1112270355225,286,8.19999980926514,0.267317086458206,0.023414634168148,0.0224390234798193,0.188292682170868,1025,1.90323829650879,48.7749252319336,1,0.244491085410118
"117",1900,"Orange","NJ",29.39430809021,280,7.69999980926514,0.406639009714127,0.0331950224936008,0.0331950224936008,0.236514523625374,241,3.75226616859436,52.1902046203613,1,0.353658527135849
"118",1900,"Pawtucket","RI",30.7513961791992,60,6.5,0.479591846466064,0.0229591839015484,0.0357142873108387,0.173469394445419,392,3.64639616012573,49.4468574523926,1,0.340782135725021
"119",1900,"Perth Amboy","NJ",23.9911117553711,73,7.5,0.630681812763214,0,0.0511363632977009,0.227272734045982,176,3.75226616859436,52.1902046203613,1,0.58222222328186
"120",1900,"Philadelphia","PA",27.6275005340576,148,7.59999990463257,0.295686453580856,0.037183053791523,0.021335806697607,0.202767476439476,12936,3.35094308853149,48.971492767334,1,0.231979534029961
"121",1900,"Pittsburgh","PA",25.9043216705322,111,7.30000019073486,0.485696524381638,0.144278600811958,0.0155472634360194,0.200870648026466,3216,3.35094308853149,48.971492767334,1,0.263580232858658
"122",1900,"Pittsfield","MA",26.7792797088623,43,7.30000019073486,0.364055305719376,0.0230414755642414,0.0138248847797513,0.25806450843811,217,3.61384510993958,47.7241973876953,0,0.189189195632935
"123",1900,"Plainfield","NJ",28.5568866729736,72,7.80000019073486,0.431372553110123,0.0196078438311815,0.0130718955770135,0.248366013169289,153,3.75226616859436,52.1902046203613,1,0.167664676904678
"124",1900,"Pontiac","MI",32.8571434020996,269,8,0.195876285433769,0.0206185560673475,0.0206185560673475,0.206185564398766,97,2.61005115509033,44.5486831665039,0,0.142857149243355
"125",1900,"Port Huron","MI",27.8192768096924,269,8,0.272251307964325,0.0471204183995724,0.0314136110246181,0.188481673598289,191,2.61005115509033,44.5486831665039,1,0.31325301527977
"126",1900,"Portland","ME",30.1875,9,6.90000009536743,0.425149708986282,0.0419161692261696,0.0499002002179623,0.20359280705452,501,3.58091378211975,41.250732421875,0,0.204166665673256
"127",1900,"Portsmouth","OH",28.253885269165,47,7.80000019073486,0.426966279745102,0.0674157291650772,0.0280898883938789,0.224719107151031,178,3.19353795051575,50.7355270385742,1,0.0829015523195267
"128",1900,"Pottsville","PA",27.9141101837158,176,7.69999980926514,0.299363046884537,0.0445859879255295,0,0.140127390623093,157,3.35094308853149,48.971492767334,1,0.1840490847826
"129",1900,"Poughkeepsie","NY",34.4439010620117,110,7.09999990463257,0.404166668653488,0.0458333343267441,0.00416666688397527,0.174999997019768,240,3.27873539924622,45.2679100036621,1,0.17560975253582
"130",1900,"Providence","RI",27.916618347168,60,6.5,0.455270648002625,0.0239316243678331,0.042735043913126,0.202849000692368,1755,3.64639616012573,49.4468574523926,1,0.302472680807114
"131",1900,"Quincy","IL",28.8852462768555,195,8.19999980926514,0.245856359601021,0.0303867403417826,0.00828729290515184,0.190607741475105,362,3.16118431091309,51.9522666931152,1,0.155737698078156
"132",1900,"Quincy","MA",29.9223747253418,21,6.5,0.344537824392319,0.016806723549962,0.0252100843936205,0.184873953461647,238,3.61384510993958,47.7241973876953,1,0.315068483352661
"133",1900,"Raleigh","NC",26.510066986084,20,6.80000019073486,0.544117629528046,0.0955882370471954,0,0.286764711141586,136,4.12279224395752,59.117618560791,1,0.00671140942722559
"134",1900,"Reading","PA",26.9739017486572,195,7.80000019073486,0.506970822811127,0.0481622293591499,0.0190114062279463,0.149556398391724,789,3.35094308853149,48.971492767334,1,0.111263737082481
"135",1900,"Richmond","IN",31.8449192047119,362,7.5,0.214285716414452,0.032967034727335,0.0109890112653375,0.197802200913429,182,3.36581873893738,51.8216361999512,1,0.0962566807866096
"136",1900,"Richmond","VA",27.3558750152588,70,7.59999990463257,0.661176443099976,0.104705885052681,0.0282352939248085,0.23764705657959,850,3.55766820907593,55.2040214538574,1,0.0399113073945045
"137",1900,"Rochester","NY",28.0491619110107,130,7.80000019073486,0.21525214612484,0.0172201730310917,0.0172201730310917,0.206027060747147,1626,3.27873539924622,45.2679100036621,1,0.276460379362106
"138",1900,"Rome","NY",30.9583339691162,120,8.19999980926514,0.209150329232216,0.0196078438311815,0.0196078438311815,0.209150329232216,153,3.27873539924622,45.2679100036621,1,0.194444447755814
"139",1900,"Sacramento","CA",30.1254024505615,80,8,0.219178080558777,0.0753424689173698,0.0239726025611162,0.19178082048893,292,1.85030698776245,59.0261688232422,0,0.266881018877029
"140",1900,"Saginaw","MI",25.8557453155518,96,8,0.278959810733795,0.0283687934279442,0.0165484640747309,0.189125299453735,423,2.61005115509033,44.5486831665039,1,0.239608809351921
"141",1900,"St. Louis","MO",26.3810787200928,221,8.30000019073486,0.31589013338089,0.0325104296207428,0.0182545203715563,0.193497911095619,5752,3.41704678535461,54.6456146240234,1,0.190628334879875
"142",1900,"St. Paul","MN",26.3044967651367,175,8.10000038146973,0.228834360837936,0.021472392603755,0.0294478535652161,0.205521479249001,1630,2.18033623695374,40.8112564086914,1,0.274331241846085
"143",1900,"Salem","MA",28.6271667480469,21,6.5,0.526462376117706,0.022284122183919,0.0362116992473602,0.175487458705902,359,3.61384510993958,47.7241973876953,0,0.289017349481583
"144",1900,"Salt Lake City","UT",25.1441783905029,159,7.40000009536743,0.368224292993546,0.0392523370683193,0.0149532714858651,0.175700932741165,535,0.954605281352997,48.0286560058594,1,0.212569311261177
"145",1900,"San Francisco","CA",30.6115646362305,26,8.89999961853027,0.264371156692505,0.0303472429513931,0.0461044646799564,0.200175076723099,3427,1.85030698776245,59.0261688232422,1,0.338480174541473
"146",1900,"Savannah","GA",25.3480567932129,29,6.80000019073486,0.612546145915985,0.0405904054641724,0.0184501837939024,0.250922501087189,542,4.16537284851074,63.8244171142578,1,0.0424028262495995
"147",1900,"Schenectady","NY",28.6540699005127,43,7.30000019073486,0.427215188741684,0.0411392413079739,0.0253164563328028,0.199367091059685,316,3.27873539924622,45.2679100036621,1,0.252906978130341
"148",1900,"Scranton","PA",24.5734691619873,176,7.69999980926514,0.47843137383461,0.034313727170229,0.00784313771873713,0.160784319043159,1020,3.35094308853149,48.971492767334,1,0.265306115150452
